Company Name,Url,Twitter Handle,Date added,Country 1,City 1,Country 2,City 2,Country 3,City 3,Country 4,City 4,Country 5,City 5,Country 6,City 6,Country 7,City 7,Country 8,City 8,Country 9,City 9,Country 10,City 10,Country 11,City 11,Country 12,City 12,Country 13,City 13,Country 14,City 14,Country 15,City 15,Country 16,City 16,Country 17,City 17,Country 18,City 18,Country 19,City 19,Country 20,City 20,Country 21,City 21,Country 22,City 22,Country 23,City 23,Country 24,City 24,Country 25,City 25
mcgarrybowen,http://www.mcgarrybowen.com/,mcgarrybowen,,United States,"Chicago, IL",United States,"New York City, NY",United States,"San Francisco, CA",Mexico,Mexico City,Brazil,São Paulo,Netherlands,Amsterdam,England,London,France,Paris,Hong Kong,Hong Kong,India,Bangalore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Womb,http://www.designwomb.com/,designwomb,,United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Normal,http://thenormalstudio.com/,TheNormalStudio,,United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firebelly,http://www.firebellydesign.com/,firebellydesign,,United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avenue,http://www.avenue-inc.com/,,,United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Segura,http://www.segura-inc.com/,SeguraInc,,United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Post Family,http://thepostfamily.com/,postfamily,,United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3st,https://3st.com/,,,United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tractorbeam,http://tractorbeam.com/,notaboutractors,,United States,"Dallas, TX",England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mast,http://www.studiomast.co/,studiomast,,United States,"Denver, CO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skidmore Studio,http://www.skidmorestudio.com/,skidmorestudio,,United States,Detroit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Always Creative,https://alwayscreative.net/,,,United States,"Houston, TX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co-motion,https://comotion.studio/,comotion_studio,,United States,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bullhorn,http://bullhorncreative.com/,wearebullhorn,,United States,"Lexington, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verynice,http://verynice.co/,verynicetweets,,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radical Co-operative,http://radicalco-op.com/,,,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watson Design Group,https://www.watsondg.com/,watsondg,,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Chew,http://studiochew.com/,studiochew,,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Little Labs,http://thelittlelabs.com/,thelittlelabs,,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Special—Offer,http://special---offer.com/,,,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemon Yellow,http://www.lemonyellow.com/home,LYstudio,,United States,"Miami, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eight Hour Day,http://eighthourday.com/,EightHourDay,,United States,"Minneapolis, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio MPLS,http://studiompls.com/,studiompls,2020-09-21,United States,"Minneapolis, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wink,http://wink-mpls.com/,winkmpls,,United States,"Minneapolis, MN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perky Brothers,http://www.perkybros.com/,perkybros,,United States,"Nashville, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platoon,https://platoon.studio/,platoonstudio,,United States,"Nashville, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vault 49,http://www.vault49.com/,Vault49,,United States,"New York City, NY",Brazil,São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grey,http://grey.com/global,greynewyork,,United States,"New York City, NY",Canada,Vancouver,United States,"San Francisco, CA",England,London,Argentina,Buenos Aires,Brazil,São Paulo,Chile,Santiago,Colombia,Bogotá,Colombia,Medellin,Belgium,Brussels,Netherlands,Amsterdam,Croatia,Zagreb,France,Paris,Denmark,Copenhagen,Germany,Berlin,Germany,Düsseldorf,Italy,Milan,Spain,Madrid,Spain,Barcelona,Turkey,Istanbul,UAE,Dubai,Lebanon,Beirut,Qatar,Doha,Australia,Sydney,,
Hello Monday,http://hellomonday.com/,hellomondaycom,,United States,"New York City, NY",Denmark,Copenhagen,Denmark,Aarhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fueled,https://fueled.com/,,,United States,"New York City, NY",England,London,United States,"Los Angeles, CA",United States,"Chicago, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savvy,http://savvy-studio.net/,savvystudio,,United States,"New York City, NY",Mexico,Monterrey,Mexico,Mexico City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lippincott,http://lippincott.com/,lippincottbrand,,United States,"New York City, NY",United States,"Boston, MA",UAE,Dubai,Hong Kong,Hong Kong,South Korea,Seoul,England,London,France,Paris,United States,"San Francisco, CA",Japan,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wondersauce,http://www.wondersauce.com/,wondersauce,,United States,"New York City, NY",United States,"Columbus, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Peak,http://www.redpeakgroup.com/,RedPeak_Group,,United States,"New York City, NY",United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loyalkaspar,http://www.loyalkaspar.com/,loyalkaspar,,United States,"New York City, NY",United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFCD,http://sfcd.com/,sfcdteam,,United States,"New York City, NY",United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Story,http://www.storyworldwide.com/,,,United States,"New York City, NY",United States,"Seattle, WA",England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Collected Works,http://thecollectedworks.xxx/,collectedwork,2020-01-01,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plaid,http://www.plaid-creative.com/,plaidinc,2020-01-02,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sagmeister & Walsh,http://sagmeisterwalsh.com/,sagmeisterwalsh,2020-01-03,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Project Projects,http://www.projectprojects.com/,projectprojects,2020-01-04,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
And Partners,http://www.andpartnersny.com/,,2020-01-05,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mucca,http://mucca.com/,muccadesign,2020-01-06,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The O Group,http://www.ogroup.net/,,2020-01-07,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Lin,http://studiolin.org/,,2020-01-08,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Barbarian Group,http://barbariangroup.com/,barbariangroup,2020-01-09,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RoAndCo,https://roandcostudio.com/,roandcostudio,2020-01-10,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triboro,http://www.triborodesign.com/,,2020-01-11,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Charles,http://thecharlesnyc.com/,thecharlesnyc,2020-01-12,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Another,http://ofanother.com/,,2020-01-13,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIA,http://dia.tv/,DIA_Studio,2020-01-14,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrandArmy,http://grandarmy.com/,,2020-01-15,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OCD,http://originalchampionsofdesign.com/,ocdagency,2020-01-16,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pemberton,http://pmbr.tn/,pembertonco,2020-01-17,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Human,http://bighuman.com/,bighuman,2020-01-18,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Varsity,http://www.varsity.is/,,2020-01-19,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vault 49,http://www.vault49.com/,Vault49,2020-01-20,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gretel,http://gretelny.com/,GretelNYC,2020-01-21,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collins,http://www.wearecollins.com/,collins_nyc,2020-01-22,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trollbäck+Company,http://trollback.com/,trollback,2020-01-23,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Communal Creative,http://communalcreative.co/,communal_co,2020-01-24,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javas Lehn Studio,http://javaslehnstudio.com/,,2020-01-25,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Work-Order,http://www.work-order.co/,,2020-01-26,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sibling Rivalry,http://siblingrivalrystudio.com/,,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub Rosa,http://www.wearesubrosa.com/,wearesubrosa,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form&,http://form-and.com/,form_and,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zero,http://zero.nyc/,,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Watson & Co,http://www.watsonnyc.com/,,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extended Play,http://www.extendedplay.nyc/,,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mucca,http://mucca.com/,muccadesign,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beardwood&Co,http://beardwood.com/,beardwoodco,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
King & Partners,https://www.kingandpartners.com/,kingandpartners,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Works Progress,https://works-progress.com/,worksprogress,,United States,"Norfolk, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lure Design,http://luredesigninc.com/,luredesign,,United States,Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Heads of State,http://theheadsofstate.com/,theheadsofstate,,United States,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith & Diction,http://ms187.co/,,,United States,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Struck,http://www.struck.com/,struck,,United States,Portland,United States,"Salt Lake City, UT",United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draplin Design Co.,http://www.draplin.com/,draplin,,United States,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument,http://www.instrument.com/,instrument,,United States,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Always with honour,http://www.alwayswithhonor.com/,alwayswithhonor,,United States,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sasquatch Agency,http://www.sasquatchagency.com/,sasquatchagency,,United States,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedge & Lever,http://www.wedgeandlever.com/,wedgeandlever,,United States,"San Diego, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ammunition,http://www.ammunitiongroup.com/,ammunitiongroup,,United States,"San Francisco, CA",United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code and Theory,http://www.codeandtheory.com/,codeandtheory,,United States,"San Francisco, CA",United States,"New York City, NY",England,London,Philippines,Manila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ueno,http://ueno.co/,,,United States,"San Francisco, CA",United States,"New York City, NY",Iceland,Reykjavík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeLoveNoise,http://www.welovenoise.com/,welovenoise,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manual,http://manualcreative.com/,manualcreative,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office,http://visitoffice.com/,visitoffice,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Character,https://character.co/,characterdotco,,United States,"San Francisco, CA",United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boon,http://boondesign.com/,,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moniker,http://monikersf.com/,monikerSF,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strohl,http://strohlsf.com/,strohlsf,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upperquad,http://upperquad.com/,upperquad,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stout,http://stoutsf.com/,stoutsf,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lab Partners,http://lp-sf.com/,,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butchershop,http://www.butchershop.co/,,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camp + King,http://camp-king.com/,campkingsf,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daylight,http://www.daylightdesign.com/,daylightsf,,United States,"San Francisco, CA",South Korea,Seoul,Germany,Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRÜF Creative,http://trufcreative.com/,trufcreative,,United States,Santa Monica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Focus Lab,http://focuslabllc.com/,focuslabllc,,United States,Savannah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turnstyle,http://www.turnstylestudio.com/,,,United States,"Seattle, WA",United States,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superbig Creative,http://superbigcreative.com/,,,United States,"Seattle, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hazen Creative,http://hazencreative.com/,shawnhazen,,United States,"Seattle, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hum,http://humcreative.com/,humcreative,,United States,"Seattle, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schema,https://www.schemadesign.com/,schemadesign,,United States,"Seattle, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hum,http://humcreative.com/,humcreative,,United States,"Seattle, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hype Group,http://hypegroup.net/,hypegroup,,United States,"St. Petersburg, FL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K&C,http://www.kyc.com.uy/,kycstudio_uy,,Uruguay,Montevideo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rice Creative,https://rice-creative.com/,Rice_Creative,,Vietnam,Ho Chi Minh City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smörgåsbord,http://www.smorgasbordstudio.com/,Smorgasbord_,,Wales,Cardiff,Netherlands,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Departures,http://departures.design/,departuresPOV,,Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoffi,http://www.hoffi.com/,,,Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bluegg,http://bluegg.co.uk/,bluegg,,Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stills,http://www.stills.co.uk/,,,Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creo,http://www.creo.co.uk/,hello_creo,,Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDB Design,http://ddbdesign.se/,,,Sweden,Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gusmanson,https://gusmanson.nl/,gusmansondesign,,Netherlands,The Hague,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larssen Amaral,https://www.larssenamaral.no/,,,Norway,Haugesund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Underline,http://underlinestudio.com/,underlineinc,,Canada,Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butt Studio,http://butt-studio.com/,,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yellow Lab,https://www.yellowlab.fr/,yellowlabagence,,France,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balcony,www.fromthebalcony.uk,asweseethings,,England,Milton Keynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI Studio,http://cistudio.ie/,CI_DS,,Ireland,Dublin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrandPie,https://www.brandpie.com/,,,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONY,https://en.ony.ru/,,,Russia,Moscow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Joseph,https://www.williamjoseph.co.uk/,wjdesign,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribe,https://www.tribeuk.co.uk/,,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cygnus,https://cygnus.co.uk/,cygnusdesign,,England,Milton Keynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tavo,http://www.tavo.es/studio/,tavo_studio,,Spain,Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equilibrium,https://www.equilibrium.design/,equ_design,,Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mambo,https://mambomambo.ca/,allomambo,,Canada,Québec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banda,http://banda.agency/,,,Ukraine,Kyiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio B,https://www.weareb.co.uk/,_weareb,,England,Bristol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Park Studio,http://www.park-studio.com/,ParkStudioUK,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olle,http://ollestudio.com,,,Poland,Krakow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Today,https://today.design/,todaydes,,Australia,Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Today.,http://today-agency.com/,,,Belgium,Mechelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Balcony,https://www.fromthebalcony.uk,asweseethings,,England,Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canefantasma,http://www.canefantasma.com/,canefantasma,,England,Cambridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y&R Branding,https://branding.yr.com/,,,Portugal,Lisbon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Without,https://without.studio/,withoutstudio,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beanwave,http://www.beanwave.co.uk/,beanwave,,England,Silverstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Associates Partners et Sons,http://www.et-sons.com/,,,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alter,https://alter.com.au/,alter_,,Australia,Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Popp,https://www.popp-studio.com/,,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tolleson,http://tolleson.com/,,,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julia,http://www.julia.studio/,studio_julia,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Backbone Branding,http://backbonebranding.com/,,,Armenia,Yerevan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somewhere Else,https://somewhere-else.co/,,,Singapore,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Collected Works,http://thecollectedworks.com/,CollectedWork,,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Firma,http://www.firmabrands.com/en,,,Israel,Tel Aviv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Progression,https://www.progressiondesign.co.uk/,PROG_SNIPPETS,,England,Surrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duval Branding,https://www.duvalbranding.com/,,,Belgium,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doubleday & Cartwright,http://doubledayandcartwright.com/,,,United States,"Brooklyn, NY",United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auge,http://auge-design.com,,,Italy,Firenze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Structure,https://www.designbystructure.com/,dbstructure,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW+Co,https://www.gilmarwendt.com/,_GW_CO,,England,London,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
